registro_funcional;num_vinculo;dc_cargo_base;grupo_cargo_base;nivel_cargo_base;segmento_cargo_base;referencia_cargo_comissao;relacao_juridica;qt_hora_jornada_semanal;dc_orgao;qtd_servidores_orgao;ano_nascimento;sexo;raca;pessoa_com_deficiencia;vl_remuneracao_base_mensal;vl_outro_elemento_remuneracao;vl_remuneracao_total_bruta;cedido;tempo_exercicio_dias;tempo_exercicio_dias_padro;vl_remuneracao_total_bruta_padro;k_means4
7787880;1;ANALISTA DE INFORMACOES CULTURA E DESPORTO;QAA;II;EDUCACAO FISICA, ESPORTES;;EFETIVO;40;SECRETARIA MUNICIPAL DE EDUCACAO;82094.0;1977;F;BRANCA;NAO;7699.76;1110.72;8810.48;False;4591;-0.21560927266498706;-0.6140428373280894;0
7787944;1;ANALISTA DE INFORMACOES CULTURA E DESPORTO;QAA;II;EDUCACAO FISICA, ESPORTES;;EFETIVO;40;SECRETARIA MUNICIPAL DE EDUCACAO;82094.0;1978;F;BRANCA;NAO;7575.84;412.23;7988.07;False;4588;-0.2164453055618124;-0.7014716280872046;0
7787961;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;II;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1972;F;BRANCA;NAO;7587.59;1460.9;9048.49;False;4593;-0.21505191740043683;-0.588740462006076;0
7787979;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;II;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1966;F;BRANCA;NAO;7661.94;412.23;8074.17;False;4606;-0.21142910818086041;-0.6923185063056603;0
7787987;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;II;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1985;M;BRANCA;NAO;7725.73;412.23;8137.96;False;4599;-0.2133798516067862;-0.6855371167766857;0
7787995;1;ANALISTA DE INFORMACOES CULTURA E DESPORTO;QAA;II;BIBLIOTECONOMIA;DAS10;EFETIVO;40;SECRETARIA MUNICIPAL DE CULTURA;1180.0;1954;F;BRANCA;NAO;8077.17;412.23;8489.4;False;4587;-0.2167239831940875;-0.6481762210867216;0
7788096;1;ANALISTA DE INFORMACOES CULTURA E DESPORTO;QAA;I;EDUCACAO FISICA, ESPORTES;;EFETIVO;40;SECRETARIA MUNICIPAL DE EDUCACAO;82094.0;1964;F;BRANCA;NAO;6745.1;1320.48;8065.58;False;4588;-0.2164453055618124;-0.6932316923231222;0
7788347;1;ANALISTA DE INFORMACOES CULTURA E DESPORTO;QAA;II;EDUCACAO FISICA, ESPORTES;;EFETIVO;40;SECRETARIA MUNICIPAL DE ESPORTES E LAZER;679.0;1963;M;BRANCA;NAO;7575.84;1674.87;9250.71;False;4584;-0.21756001609091283;-0.5672428512434293;0
7788410;1;ANALISTA DE INFORMACOES CULTURA E DESPORTO;QAA;II;EDUCACAO FISICA, ESPORTES;;EFETIVO;40;SECRETARIA MUNICIPAL DE EDUCACAO;82094.0;1979;F;BRANCA;NAO;7699.76;412.23;8111.99;False;4584;-0.21756001609091283;-0.6882979364359971;0
7788428;1;ANALISTA DE INFORMACOES CULTURA E DESPORTO;QAA;II;EDUCACAO FISICA, ESPORTES;;EFETIVO;40;SECRETARIA MUNICIPAL DE EDUCACAO;82094.0;1978;M;NAO INFORMADO;NAO;7699.76;1110.72;8810.48;False;4591;-0.21560927266498706;-0.6140428373280894;0
7788622;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DE ASSIST E DESENV SOCIAL;898.0;1987;M;BRANCA;NAO;7339.03;2075.98;9415.01;False;4578;-0.2192320818845635;-0.5497764411539086;0
7788720;1;ANALISTA DE INFORMACOES CULTURA E DESPORTO;QAA;I;BIBLIOTECONOMIA;DAS10;EFETIVO;40;SECRETARIA MUNICIPAL DE CULTURA;1180.0;1982;M;PARDA;NAO;7785.6;1709.83;9495.43;False;4574;-0.22034679241366395;-0.5412271490090561;0
7788762;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;II;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1973;F;BRANCA;SIM;7725.73;412.23;8137.96;False;4579;-0.2189534042522884;-0.6855371167766857;0
7788771;1;ANALISTA DE MEIO AMBIENTE;QAA;II;MEIO AMBIENTE;;EFETIVO;40;SECRETARIA MUNICIPAL DO VERDE E DO MEIO AMBIENTE;740.0;1973;F;PARDA;NAO;7575.84;412.23;7988.07;False;4577;-0.2195107595168386;-0.7014716280872046;0
7788886;1;ANALISTA DE INFORMACOES CULTURA E DESPORTO;QAA;I;EDUCACAO FISICA, ESPORTES;;EFETIVO;40;SECRETARIA MUNICIPAL DE EDUCACAO;82094.0;1971;M;BRANCA;NAO;7339.03;412.23;7751.26;False;4580;-0.21867472662001328;-0.7266464337676634;0
7788959;2;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;II;AGRONOMIA;;EFETIVO;40;SECRETARIA MUNICIPAL DO VERDE E DO MEIO AMBIENTE;740.0;1969;F;BRANCA;NAO;8890.71;1678.09;10568.8;False;4425;-0.26186975962265546;-0.42711929387948394;0
7789050;3;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;I;ENGENHARIA;;EFETIVO;40;SECRETARIA MUNICIPAL DE URBANISMO E LICENCIAMENTO;759.0;1978;F;BRANCA;NAO;8309.1;412.23;8721.33;False;3291;-0.577890194622631;-0.6235201986152515;1
7789220;1;ANALISTA DE INFORMACOES CULTURA E DESPORTO;QAA;II;EDUCACAO FISICA, ESPORTES;DAS10;EFETIVO;40;SECRETARIA MUNICIPAL DE ESPORTES E LAZER;679.0;1977;F;BRANCA;NAO;8077.17;1172.28;9249.45;False;4588;-0.2164453055618124;-0.5673767993670614;0
7789297;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;II;SERVICO SOCIAL;DAS10;EFETIVO;40;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1980;F;PRETA;NAO;8255.84;412.23;8668.07;False;4574;-0.22034679241366395;-0.6291821645395843;0
7789394;1;ANALISTA DE INFORMACOES CULTURA E DESPORTO;QAA;II;BIBLIOTECONOMIA;;EFETIVO;40;SECRETARIA MUNICIPAL DE EDUCACAO;82094.0;1973;F;PARDA;NAO;7699.76;412.23;8111.99;False;4581;-0.21839604898773818;-0.6882979364359971;0
7789408;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;II;SERVICO SOCIAL;DAS10;EFETIVO;40;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1983;F;BRANCA;NAO;8331.38;1584.86;9916.24;False;4574;-0.22034679241366395;-0.4964916649568884;0
7789483;1;ANALISTA DE INFORMACOES CULTURA E DESPORTO;QAA;I;BIBLIOTECONOMIA;;EFETIVO;40;SECRETARIA MUNICIPAL DE EDUCACAO;82094.0;1982;M;AMARELA;NAO;7289.46;1607.51;8896.97;False;4581;-0.21839604898773818;-0.6048482554130399;0
7789521;1;ANALISTA DE INFORMACOES CULTURA E DESPORTO;QAA;I;BIBLIOTECONOMIA;;EFETIVO;40;SECRETARIA MUNICIPAL DE EDUCACAO;82094.0;1958;F;NAO INFORMADO;NAO;7289.46;412.23;7701.69;False;4573;-0.22062547004593905;-0.7319161230442157;0
7789645;1;ANALISTA DE INFORMACOES CULTURA E DESPORTO;QAA;I;EDUCACAO FISICA, ESPORTES;;EFETIVO;40;SECRETARIA MUNICIPAL DE EDUCACAO;82094.0;1978;F;BRANCA;NAO;7289.46;412.23;7701.69;False;4573;-0.22062547004593905;-0.7319161230442157;0
7790716;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;II;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DE ASSIST E DESENV SOCIAL;898.0;1982;F;BRANCA;NAO;7726.92;1700.05;9426.97;False;4571;-0.22118282531048927;-0.5485049970597475;0
7790911;1;ANALISTA DE INFORMACOES CULTURA E DESPORTO;QAA;II;EDUCACAO FISICA, ESPORTES;;EFETIVO;40;SECRETARIA MUNICIPAL DE EDUCACAO;82094.0;1981;F;BRANCA;NAO;7575.84;392.6;7968.44;False;4574;-0.22034679241366395;-0.703558454806969;0
7791127;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1975;F;BRANCA;NAO;7402.77;1410.46;8813.23;False;4563;-0.22341224636869017;-0.61375049023286;0
7791135;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;II;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1980;F;BRANCA;NAO;7706.84;412.23;8119.07;False;4574;-0.22034679241366395;-0.6875452755508249;0
7791682;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;II;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1987;F;BRANCA;NAO;7711.51;750.23;8461.74;False;4567;-0.22229753583958972;-0.6511167013245557;0
7791691;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;II;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1984;F;BRANCA;NAO;7650.19;412.23;8062.42;False;4566;-0.22257621347186482;-0.6935676257125494;0
7791704;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;II;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1979;F;BRANCA;NAO;7725.73;1113.6;8839.33;False;4565;-0.22285489110413995;-0.6109758505290469;0
7791712;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1972;F;BRANCA;NAO;6949.35;;6949.35;False;4558;-0.22480563453006572;-0.8118959098168871;0
7791968;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;II;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1978;F;BRANCA;NAO;7725.73;412.23;8137.96;False;4553;-0.22619902269144126;-0.6855371167766857;0
7792212;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1969;F;BRANCA;NAO;7215.11;392.6;7607.71;False;4552;-0.2264777003237164;-0.7419069521386352;0
7792247;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;II;SERVICO SOCIAL;DAS10;EFETIVO;40;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1982;F;BRANCA;NAO;8077.17;412.23;8489.4;False;4556;-0.22536298979461594;-0.6481762210867216;0
7792379;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;II;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DE ASSIST E DESENV SOCIAL;898.0;1984;F;BRANCA;NAO;7575.84;2413.34;9989.18;False;4564;-0.22313356873641504;-0.4887375569110598;0
7792387;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;II;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1984;M;BRANCA;NAO;7650.19;1471.33;9121.52;False;4565;-0.22285489110413995;-0.5809767862371307;0
7792425;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;II;SERVICO SOCIAL;DAS10;EFETIVO;40;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1977;F;PARDA;NAO;8207.88;412.23;8620.11;False;4567;-0.22229753583958972;-0.6342806978803841;0
7792433;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;II;SERVICO SOCIAL;DAS10;EFETIVO;40;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1957;F;BRANCA;NAO;8184.37;412.23;8596.6;False;4564;-0.22313356873641504;-0.6367799997745084;0
7792841;1;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;II;ENGENHARIA;DAS11;EFETIVO;40;SECRETARIA MUNICIPAL DE URBANISMO E LICENCIAMENTO;759.0;1968;M;BRANCA;NAO;9551.24;431.48;9982.72;False;4551;-0.2267563779559915;-0.4894243068147623;0
7792867;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;II;SERVICO SOCIAL;DAS12;EFETIVO;40;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1980;F;BRANCA;NAO;8423.53;1600.22;10023.75;False;4566;-0.22257621347186482;-0.4850624881539404;0
7792875;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1981;F;BRANCA;NAO;7365.0;2092.45;9457.45;False;4565;-0.22285489110413995;-0.54526472816426;0
7792964;2;AUDITOR MUNICIPAL DE CONTROLE INTERNO;QPGG;I;GERAL;DAS10;EFETIVO;40;CONTROLADORIA GERAL DO MUNICIPIO;175.0;1987;M;BRANCA;NAO;14405.35;412.23;14817.58;False;941;-1.2327826304691412;0.024560157490895764;1
7793049;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;DAS11;EFETIVO;40;SECRETARIA MUNICIPAL DE ASSIST E DESENV SOCIAL;898.0;1972;F;BRANCA;NAO;7859.65;2597.27;10456.92;False;4567;-0.22229753583958972;-0.43901303679375997;0
7793227;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;II;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1960;F;BRANCA;NAO;7651.38;2889.28;10540.66;False;4551;-0.2267563779559915;-0.4301108019739398;0
7793430;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;II;SERVICO SOCIAL;DAS11;EFETIVO;40;SECRETARIA MUNICIPAL DE ASSIST E DESENV SOCIAL;898.0;1977;F;PARDA;NAO;8429.14;1907.18;10336.32;False;4567;-0.22229753583958972;-0.4518337857699997;0
7793456;1;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;II;ENGENHARIA;DAS15;EFETIVO;40;SECRETARIA MUNICIPAL DE URBANISMO E LICENCIAMENTO;759.0;1986;M;BRANCA;NAO;10036.26;2084.94;12121.2;False;4546;-0.22814976611736704;-0.2620867009216518;0
7793472;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;II;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DE ASSIST E DESENV SOCIAL;898.0;1969;F;BRANCA;NAO;7575.84;1443.24;9019.08;False;4566;-0.22257621347186482;-0.5918669813045105;0
7793481;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;II;SERVICO SOCIAL;DAS11;EFETIVO;40;SECRETARIA MUNICIPAL DE ASSIST E DESENV SOCIAL;898.0;1984;F;BRANCA;NAO;8345.63;1806.01;10151.64;False;4566;-0.22257621347186482;-0.47146675360525636;0
7793502;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;II;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1973;F;PARDA;NAO;7575.84;1674.87;9250.71;False;4552;-0.2264777003237164;-0.5672428512434293;0
7793511;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1981;F;PARDA;NAO;7238.62;412.23;7650.85;False;4552;-0.2264777003237164;-0.7373208235247465;0
7793545;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;II;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DE ASSIST E DESENV SOCIAL;898.0;1982;F;BRANCA;NAO;7575.84;1471.82;9047.66;False;4564;-0.22313356873641504;-0.5888286976748178;0
7793553;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;II;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DE ASSIST E DESENV SOCIAL;898.0;1984;F;BRANCA;NAO;7575.84;2127.96;9703.8;False;4564;-0.22313356873641504;-0.5190757438334421;0
7793570;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;II;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DE ASSIST E DESENV SOCIAL;898.0;1976;F;BRANCA;NAO;7575.84;2318.12;9893.96;False;4557;-0.22508431216234082;-0.49886020796841934;0
7793596;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;II;SERVICO SOCIAL;DAS11;EFETIVO;40;SECRETARIA MUNICIPAL DE ASSIST E DESENV SOCIAL;898.0;1978;F;BRANCA;NAO;8429.14;2337.33;10766.47;False;4557;-0.22508431216234082;-0.4061053846743985;0
7793600;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;II;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1969;F;BRANCA;NAO;7801.27;1831.77;9633.04;False;4549;-0.2273137332205417;-0.5265981003637796;0
7793626;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;II;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1970;F;BRANCA;NAO;7699.76;1499.22;9198.98;False;4546;-0.22814976611736704;-0.5727421658747798;0
7793634;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;II;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1965;F;PRETA;NAO;7801.27;1471.32;9272.59;False;4556;-0.22536298979461594;-0.5649168314457499;0
7793642;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;II;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO ECONOMICO;146.0;1985;F;BRANCA;NAO;7575.84;412.23;7988.07;False;4553;-0.22619902269144126;-0.7014716280872046;0
7793651;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;II;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1978;F;BRANCA;NAO;7587.59;412.23;7999.82;False;4564;-0.22313356873641504;-0.7002225086803157;0
7793669;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1958;F;BRANCA;NAO;7365.0;1423.8;8788.8;False;4558;-0.22480563453006572;-0.6163475955188429;0
7793693;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;II;SERVICO SOCIAL;DAS11;EFETIVO;40;SECRETARIA MUNICIPAL DE ASSIST E DESENV SOCIAL;898.0;1976;F;BRANCA;NAO;8220.38;1844.21;10064.59;False;4557;-0.22508431216234082;-0.480720868019698;0
7793715;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;II;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DE ASSIST E DESENV SOCIAL;898.0;1972;F;PRETA;NAO;7650.19;1687.26;9337.45;False;4553;-0.22619902269144126;-0.5580216923197223;0
7793731;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DE ASSIST E DESENV SOCIAL;898.0;1967;F;BRANCA;NAO;7319.07;1088.05;8407.12;False;4553;-0.22619902269144126;-0.6569232461759835;0
7793740;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;II;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DE ASSIST E DESENV SOCIAL;898.0;1985;F;BRANCA;NAO;7650.19;1530.22;9180.41;False;4553;-0.22619902269144126;-0.5747163060778376;0
7793758;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;II;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DE ASSIST E DESENV SOCIAL;898.0;1969;F;BRANCA;NAO;7650.19;412.23;8062.42;False;4566;-0.22257621347186482;-0.6935676257125494;0
7793791;1;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;I;ENGENHARIA;;EFETIVO;40;SUBPREFEITURA IPIRANGA;138.0;1984;F;BRANCA;NAO;8309.1;5539.4;13848.5;False;4546;-0.22814976611736704;-0.07846083270723345;0
7793855;1;ANALISTA DE INFORMACOES CULTURA E DESPORTO;QAA;II;BIBLIOTECONOMIA;DAS10;EFETIVO;40;SECRETARIA MUNICIPAL DE CULTURA;1180.0;1979;F;PARDA;NAO;8077.17;412.23;8489.4;False;4546;-0.22814976611736704;-0.6481762210867216;0
7793863;1;ANALISTA DE INFORMACOES CULTURA E DESPORTO;QAA;II;BIBLIOTECONOMIA;DAS10;EFETIVO;40;SECRETARIA MUNICIPAL DE CULTURA;1180.0;1973;M;BRANCA;NAO;8184.37;1936.53;10120.9;False;4546;-0.22814976611736704;-0.47473466258974734;0
7793936;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;II;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DE ASSIST E DESENV SOCIAL;898.0;1985;F;PRETA;NAO;7575.84;2337.75;9913.59;False;4546;-0.22814976611736704;-0.49677338124865483;0
7793979;1;ANALISTA DE INFORMACOES CULTURA E DESPORTO;QAA;II;BIBLIOTECONOMIA;;EFETIVO;40;SECRETARIA MUNICIPAL DE CULTURA;1180.0;1985;F;BRANCA;NAO;7705.22;748.83;8454.05;False;4546;-0.22814976611736704;-0.6519342101108516;0
7794002;1;ANALISTA DE INFORMACOES CULTURA E DESPORTO;QAA;II;BIBLIOTECONOMIA;DAS10;EFETIVO;40;SECRETARIA MUNICIPAL DE CULTURA;1180.0;1958;F;BRANCA;NAO;8077.17;2213.26;10290.43;False;4546;-0.22814976611736704;-0.45671226147911775;0
7794029;2;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DE ASSIST E DESENV SOCIAL;898.0;1983;F;PRETA;NAO;6183.12;1423.69;7606.81;False;1109;-1.1859647882469226;-0.7420026293698012;1
7794258;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;II;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DE ASSIST E DESENV SOCIAL;898.0;1981;F;PARDA;NAO;7575.84;1328.69;8904.53;False;4558;-0.22480563453006572;-0.6040445666712456;0
7794444;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;II;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1979;F;BRANCA;NAO;7651.38;1471.53;9122.91;False;4538;-0.23037918717556793;-0.5808290180689967;0
7794495;1;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;I;ENGENHARIA;;EFETIVO;40;SECRETARIA MUNICIPAL DE URBANISMO E LICENCIAMENTO;759.0;1960;M;AMARELA;NAO;8309.1;412.23;8721.33;False;4539;-0.2301005095432928;-0.6235201986152515;0
7794568;1;ANALISTA DE INFORMACOES CULTURA E DESPORTO;QAA;I;EDUCACAO FISICA, ESPORTES;;EFETIVO;40;SECRETARIA MUNICIPAL DE EDUCACAO;82094.0;1976;F;BRANCA;NAO;7215.11;2405.04;9620.15;False;4542;-0.22926447664646749;-0.5279684109301457;0
7794622;1;ANALISTA DE INFORMACOES CULTURA E DESPORTO;QAA;II;BIBLIOTECONOMIA;;EFETIVO;40;SECRETARIA MUNICIPAL DE CULTURA;1180.0;1981;F;BRANCA;NAO;7575.84;412.23;7988.07;True;4536;-0.23093654244011816;-0.7014716280872046;0
7794665;1;ANALISTA DE INFORMACOES CULTURA E DESPORTO;QAA;II;BIBLIOTECONOMIA;DAS10;EFETIVO;40;SECRETARIA MUNICIPAL DE CULTURA;1180.0;1960;F;BRANCA;NAO;8184.37;412.23;8596.6;False;4536;-0.23093654244011816;-0.6367799997745084;0
7794967;2;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;I;ARQUITETURA;DAS10;EFETIVO;40;SUBPREFEITURA BUTANTA;122.0;1962;F;BRANCA;NAO;8810.28;1391.15;10201.43;False;2988;-0.6623295172019895;-0.46617367656108566;1
7795068;1;ANALISTA DE INFORMACOES CULTURA E DESPORTO;QAA;II;BIBLIOTECONOMIA;DAS10;EFETIVO;40;SECRETARIA MUNICIPAL DE CULTURA;1180.0;1985;F;PARDA;NAO;8077.17;412.23;8489.4;False;4532;-0.2320512529692186;-0.6481762210867216;0
7795084;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;II;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1983;F;BRANCA;NAO;7650.19;372.97;8023.16;False;4539;-0.2301005095432928;-0.6977412791520782;0
7795203;2;ANALISTA DE INFORMACOES CULTURA E DESPORTO;QAA;I;EDUCACAO FISICA, ESPORTES;;EFETIVO;40;SECRETARIA MUNICIPAL DE EDUCACAO;82094.0;1967;M;BRANCA;NAO;7289.46;412.23;7701.69;False;3412;-0.5441702011173426;-0.7319161230442157;1
7795220;3;ANALISTA DE INFORMACOES CULTURA E DESPORTO;QAA;I;EDUCACAO FISICA, ESPORTES;;EFETIVO;40;SECRETARIA MUNICIPAL DE EDUCACAO;82094.0;1965;M;PRETA;NAO;6108.77;1214.43;7323.2;False;681;-1.30523881486067;-0.7721526510708904;1
7795319;3;ANALISTA DE INFORMACOES CULTURA E DESPORTO;QAA;I;EDUCACAO FISICA, ESPORTES;;EFETIVO;40;SECRETARIA MUNICIPAL DE EDUCACAO;82094.0;1982;F;PARDA;NAO;7011.95;1034.3;8046.25;False;2921;-0.6810009185644219;-0.695286626632498;1
7795521;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;II;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1984;F;PARDA;NAO;7651.38;2014.39;9665.77;False;4538;-0.23037918717556793;-0.5231186383903773;0
7795599;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1982;F;PRETA;NAO;7365.0;2048.9;9413.9;False;4545;-0.22842844374964216;-0.5498944430723467;0
7795700;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;I;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1979;F;PRETA;NAO;7365.0;140.8;7505.8;False;4536;-0.23093654244011816;-0.7527408039476617;0
